6982: {0: 3, 1: 1, 2: 0, 3: 6, 4: 1, 5: 6, 6: 1, 7: 6, 8: 1, 9: 2, 10: 0, 11: 1, 12: 6, 13: 0, 14: 5, 15: 0, 16: 4, 17: 1, 18: 0, 19: 6, 20: 0, 21: 5, 22: 6, 23: 2, 24: 0, 25: 1, 26: 6, 27: 0, 28: 0, 29: 1, 30: 3, 31: 1, 32: 1, 33: 0, 34: 0, 35: 6, 36: 4, 37: 0, 38: 1, 39: 0, 40: 0, 41: 2, 42: 0, 43: 4, 44: 1, 45: 6, 46: 0, 47: 0, 48: 0, 49: 0, 50: 0, 51: 0, 52: 0, 53: 0, 54: 0, 55: 0, 56: 0, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
8715: {0: 4, 1: 7, 2: 1, 3: 6, 4: 6, 5: 6, 6: 0, 7: 0, 8: 1, 9: 6, 10: 5, 11: 1, 12: 1, 13: 0, 14: 4, 15: 1, 16: 1, 17: 0, 18: 1, 19: 3, 20: 1, 21: 6, 22: 3, 23: 1, 24: 0, 25: 0, 26: 0, 27: 4, 28: 0, 29: 1, 30: 0, 31: 0, 32: 1, 33: 2, 34: 4, 35: 4, 36: 0, 37: 0, 38: 1, 39: 3, 40: 0, 41: 1, 42: 0, 43: 2, 44: 0, 45: 5, 46: 7, 47: 0, 48: 0, 49: 0, 50: 0, 51: 0, 52: 0, 53: 0, 54: 0, 55: 0, 56: 0, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
9022: {0: 8, 1: 0, 2: 0, 3: 1, 4: 6, 5: 1, 6: 5, 7: 1, 8: 0, 9: 2, 10: 0, 11: 0, 12: 1, 13: 6, 14: 4, 15: 2, 16: 1, 17: 6, 18: 1, 19: 0, 20: 6, 21: 3, 22: 0, 23: 1, 24: 4, 25: 1, 26: 6, 27: 4, 28: 0, 29: 1, 30: 0, 31: 0, 32: 1, 33: 2, 34: 4, 35: 4, 36: 0, 37: 0, 38: 1, 39: 3, 40: 0, 41: 1, 42: 0, 43: 2, 44: 0, 45: 4, 46: 1, 47: 6, 48: 0, 49: 0, 50: 0, 51: 0, 52: 0, 53: 0, 54: 0, 55: 0, 56: 0, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
12443: {0: 8, 1: 1, 2: 1, 3: 1, 4: 6, 5: 0, 6: 1, 7: 6, 8: 6, 9: 0, 10: 0, 11: 3, 12: 1, 13: 1, 14: 0, 15: 5, 16: 5, 17: 1, 18: 0, 19: 6, 20: 6, 21: 0, 22: 3, 23: 1, 24: 0, 25: 4, 26: 0, 27: 0, 28: 1, 29: 0, 30: 0, 31: 0, 32: 1, 33: 0, 34: 0, 35: 2, 36: 4, 37: 1, 38: 0, 39: 1, 40: 4, 41: 0, 42: 5, 43: 0, 44: 1, 45: 2, 46: 0, 47: 5, 48: 7, 49: 0, 50: 0, 51: 0, 52: 0, 53: 0, 54: 0, 55: 0, 56: 0, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
12456: {0: 4, 1: 1, 2: 6, 3: 0, 4: 4, 5: 0, 6: 1, 7: 4, 8: 4, 9: 1, 10: 6, 11: 3, 12: 1, 13: 1, 14: 0, 15: 5, 16: 5, 17: 1, 18: 0, 19: 6, 20: 6, 21: 0, 22: 3, 23: 1, 24: 0, 25: 4, 26: 0, 27: 0, 28: 1, 29: 0, 30: 0, 31: 0, 32: 1, 33: 0, 34: 0, 35: 2, 36: 4, 37: 1, 38: 0, 39: 1, 40: 4, 41: 0, 42: 5, 43: 0, 44: 1, 45: 2, 46: 0, 47: 4, 48: 1, 49: 6, 50: 0, 51: 0, 52: 0, 53: 0, 54: 0, 55: 0, 56: 0, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
13509: {0: 4, 1: 7, 2: 1, 3: 6, 4: 6, 5: 4, 6: 0, 7: 1, 8: 6, 9: 6, 10: 4, 11: 0, 12: 5, 13: 3, 14: 1, 15: 6, 16: 3, 17: 0, 18: 0, 19: 2, 20: 0, 21: 1, 22: 0, 23: 0, 24: 0, 25: 0, 26: 0, 27: 0, 28: 1, 29: 6, 30: 0, 31: 0, 32: 1, 33: 3, 34: 1, 35: 0, 36: 2, 37: 0, 38: 1, 39: 0, 40: 1, 41: 1, 42: 2, 43: 0, 44: 0, 45: 1, 46: 0, 47: 2, 48: 0, 49: 5, 50: 7, 51: 0, 52: 0, 53: 0, 54: 0, 55: 0, 56: 0, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
13771: {0: 8, 1: 1, 2: 0, 3: 6, 4: 0, 5: 6, 6: 3, 7: 2, 8: 1, 9: 0, 10: 1, 11: 5, 12: 0, 13: 4, 14: 1, 15: 6, 16: 0, 17: 1, 18: 4, 19: 1, 20: 5, 21: 5, 22: 1, 23: 6, 24: 0, 25: 0, 26: 0, 27: 0, 28: 1, 29: 6, 30: 0, 31: 0, 32: 1, 33: 3, 34: 1, 35: 0, 36: 2, 37: 0, 38: 1, 39: 0, 40: 1, 41: 1, 42: 2, 43: 0, 44: 0, 45: 1, 46: 0, 47: 2, 48: 0, 49: 4, 50: 1, 51: 6, 52: 0, 53: 0, 54: 0, 55: 0, 56: 0, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
18861: {0: 9, 1: 3, 2: 1, 3: 0, 4: 6, 5: 1, 6: 6, 7: 2, 8: 6, 9: 2, 10: 4, 11: 6, 12: 1, 13: 0, 14: 5, 15: 1, 16: 1, 17: 0, 18: 6, 19: 0, 20: 0, 21: 0, 22: 0, 23: 0, 24: 1, 25: 0, 26: 0, 27: 0, 28: 1, 29: 1, 30: 0, 31: 0, 32: 6, 33: 0, 34: 0, 35: 3, 36: 0, 37: 4, 38: 1, 39: 0, 40: 0, 41: 4, 42: 0, 43: 1, 44: 3, 45: 0, 46: 1, 47: 0, 48: 0, 49: 2, 50: 0, 51: 5, 52: 7, 53: 0, 54: 0, 55: 0, 56: 0, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
18943: {0: 7, 1: 0, 2: 0, 3: 1, 4: 6, 5: 0, 6: 4, 7: 1, 8: 6, 9: 1, 10: 6, 11: 3, 12: 6, 13: 6, 14: 3, 15: 1, 16: 0, 17: 0, 18: 3, 19: 1, 20: 6, 21: 0, 22: 0, 23: 0, 24: 1, 25: 0, 26: 0, 27: 0, 28: 1, 29: 1, 30: 0, 31: 0, 32: 6, 33: 0, 34: 0, 35: 3, 36: 0, 37: 4, 38: 1, 39: 0, 40: 0, 41: 4, 42: 0, 43: 1, 44: 3, 45: 0, 46: 1, 47: 0, 48: 0, 49: 2, 50: 0, 51: 4, 52: 1, 53: 6, 54: 0, 55: 0, 56: 0, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
25031: {0: 3, 1: 7, 2: 0, 3: 1, 4: 6, 5: 1, 6: 4, 7: 0, 8: 0, 9: 1, 10: 6, 11: 3, 12: 4, 13: 1, 14: 2, 15: 1, 16: 0, 17: 6, 18: 0, 19: 1, 20: 0, 21: 0, 22: 0, 23: 0, 24: 1, 25: 4, 26: 0, 27: 1, 28: 1, 29: 5, 30: 1, 31: 5, 32: 3, 33: 0, 34: 0, 35: 3, 36: 1, 37: 1, 38: 5, 39: 0, 40: 1, 41: 0, 42: 0, 43: 2, 44: 0, 45: 1, 46: 1, 47: 2, 48: 0, 49: 1, 50: 0, 51: 2, 52: 0, 53: 5, 54: 7, 55: 0, 56: 0, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
25033: {0: 4, 1: 1, 2: 6, 3: 1, 4: 6, 5: 1, 6: 4, 7: 0, 8: 0, 9: 1, 10: 6, 11: 3, 12: 4, 13: 1, 14: 2, 15: 1, 16: 0, 17: 6, 18: 0, 19: 1, 20: 0, 21: 0, 22: 0, 23: 0, 24: 1, 25: 4, 26: 0, 27: 1, 28: 1, 29: 5, 30: 1, 31: 5, 32: 3, 33: 0, 34: 0, 35: 3, 36: 1, 37: 1, 38: 5, 39: 0, 40: 1, 41: 0, 42: 0, 43: 2, 44: 0, 45: 1, 46: 1, 47: 2, 48: 0, 49: 1, 50: 0, 51: 2, 52: 0, 53: 4, 54: 1, 55: 6, 56: 0, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
31340: {0: 9, 1: 1, 2: 1, 3: 5, 4: 1, 5: 1, 6: 5, 7: 0, 8: 1, 9: 1, 10: 4, 11: 1, 12: 0, 13: 1, 14: 0, 15: 4, 16: 1, 17: 1, 18: 0, 19: 0, 20: 5, 21: 0, 22: 5, 23: 4, 24: 1, 25: 1, 26: 3, 27: 2, 28: 3, 29: 0, 30: 0, 31: 1, 32: 1, 33: 3, 34: 2, 35: 5, 36: 0, 37: 1, 38: 0, 39: 0, 40: 2, 41: 0, 42: 0, 43: 3, 44: 1, 45: 1, 46: 4, 47: 0, 48: 1, 49: 0, 50: 1, 51: 0, 52: 0, 53: 1, 54: 0, 55: 5, 56: 7, 57: 0, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
31362: {0: 6, 1: 0, 2: 5, 3: 2, 4: 1, 5: 6, 6: 3, 7: 0, 8: 0, 9: 1, 10: 1, 11: 0, 12: 1, 13: 0, 14: 6, 15: 4, 16: 1, 17: 1, 18: 0, 19: 0, 20: 5, 21: 0, 22: 5, 23: 4, 24: 1, 25: 1, 26: 3, 27: 2, 28: 3, 29: 0, 30: 0, 31: 1, 32: 1, 33: 3, 34: 2, 35: 5, 36: 0, 37: 1, 38: 0, 39: 0, 40: 2, 41: 0, 42: 0, 43: 3, 44: 1, 45: 1, 46: 4, 47: 0, 48: 1, 49: 0, 50: 1, 51: 0, 52: 0, 53: 1, 54: 0, 55: 4, 56: 1, 57: 6, 58: 0, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
36848: {0: 4, 1: 0, 2: 1, 3: 1, 4: 5, 5: 1, 6: 5, 7: 0, 8: 1, 9: 0, 10: 1, 11: 5, 12: 1, 13: 1, 14: 5, 15: 0, 16: 0, 17: 1, 18: 1, 19: 5, 20: 0, 21: 1, 22: 0, 23: 0, 24: 0, 25: 1, 26: 5, 27: 5, 28: 4, 29: 0, 30: 0, 31: 0, 32: 1, 33: 1, 34: 5, 35: 0, 36: 2, 37: 1, 38: 1, 39: 5, 40: 1, 41: 3, 42: 5, 43: 2, 44: 0, 45: 0, 46: 1, 47: 0, 48: 1, 49: 0, 50: 1, 51: 5, 52: 0, 53: 1, 54: 0, 55: 3, 56: 1, 57: 1, 58: 5, 59: 0, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
41281: {0: 9, 1: 1, 2: 0, 3: 1, 4: 5, 5: 1, 6: 5, 7: 2, 8: 1, 9: 1, 10: 5, 11: 1, 12: 0, 13: 0, 14: 1, 15: 4, 16: 0, 17: 1, 18: 0, 19: 1, 20: 5, 21: 4, 22: 5, 23: 2, 24: 1, 25: 0, 26: 1, 27: 5, 28: 0, 29: 1, 30: 0, 31: 0, 32: 4, 33: 0, 34: 3, 35: 1, 36: 0, 37: 1, 38: 3, 39: 2, 40: 0, 41: 0, 42: 0, 43: 5, 44: 1, 45: 0, 46: 1, 47: 1, 48: 0, 49: 1, 50: 0, 51: 1, 52: 1, 53: 0, 54: 1, 55: 0, 56: 0, 57: 0, 58: 4, 59: 7, 60: 0, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
41298: {0: 8, 1: 0, 2: 1, 3: 6, 4: 3, 5: 0, 6: 4, 7: 1, 8: 0, 9: 0, 10: 3, 11: 1, 12: 0, 13: 6, 14: 1, 15: 4, 16: 0, 17: 1, 18: 0, 19: 1, 20: 5, 21: 4, 22: 5, 23: 2, 24: 1, 25: 0, 26: 1, 27: 5, 28: 0, 29: 1, 30: 0, 31: 0, 32: 4, 33: 0, 34: 3, 35: 1, 36: 0, 37: 1, 38: 3, 39: 2, 40: 0, 41: 0, 42: 0, 43: 5, 44: 1, 45: 0, 46: 1, 47: 1, 48: 0, 49: 1, 50: 0, 51: 1, 52: 1, 53: 0, 54: 1, 55: 0, 56: 0, 57: 0, 58: 3, 59: 1, 60: 6, 61: 0, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
41950: {0: 8, 1: 1, 2: 1, 3: 5, 4: 1, 5: 0, 6: 4, 7: 1, 8: 4, 9: 3, 10: 1, 11: 1, 12: 5, 13: 1, 14: 0, 15: 4, 16: 5, 17: 0, 18: 3, 19: 0, 20: 4, 21: 0, 22: 1, 23: 4, 24: 1, 25: 0, 26: 1, 27: 1, 28: 5, 29: 0, 30: 3, 31: 1, 32: 1, 33: 1, 34: 0, 35: 0, 36: 1, 37: 0, 38: 0, 39: 1, 40: 0, 41: 1, 42: 5, 43: 5, 44: 1, 45: 0, 46: 1, 47: 1, 48: 0, 49: 1, 50: 0, 51: 1, 52: 1, 53: 0, 54: 1, 55: 0, 56: 0, 57: 0, 58: 2, 59: 1, 60: 1, 61: 5, 62: 0, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
73167: {0: 9, 1: 0, 2: 0, 3: 1, 4: 6, 5: 1, 6: 6, 7: 1, 8: 6, 9: 3, 10: 0, 11: 0, 12: 0, 13: 1, 14: 6, 15: 5, 16: 3, 17: 1, 18: 0, 19: 2, 20: 0, 21: 1, 22: 1, 23: 1, 24: 4, 25: 0, 26: 1, 27: 0, 28: 0, 29: 0, 30: 1, 31: 4, 32: 1, 33: 1, 34: 0, 35: 5, 36: 1, 37: 0, 38: 0, 39: 0, 40: 0, 41: 0, 42: 0, 43: 1, 44: 0, 45: 0, 46: 1, 47: 1, 48: 1, 49: 0, 50: 0, 51: 2, 52: 3, 53: 1, 54: 0, 55: 3, 56: 3, 57: 1, 58: 0, 59: 0, 60: 0, 61: 4, 62: 7, 63: 0, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
73170: {0: 3, 1: 1, 2: 6, 3: 1, 4: 6, 5: 1, 6: 6, 7: 1, 8: 6, 9: 3, 10: 0, 11: 0, 12: 0, 13: 1, 14: 6, 15: 5, 16: 3, 17: 1, 18: 0, 19: 2, 20: 0, 21: 1, 22: 1, 23: 1, 24: 4, 25: 0, 26: 1, 27: 0, 28: 0, 29: 0, 30: 1, 31: 4, 32: 1, 33: 1, 34: 0, 35: 5, 36: 1, 37: 0, 38: 0, 39: 0, 40: 0, 41: 0, 42: 0, 43: 1, 44: 0, 45: 0, 46: 1, 47: 1, 48: 1, 49: 0, 50: 0, 51: 2, 52: 3, 53: 1, 54: 0, 55: 3, 56: 3, 57: 1, 58: 0, 59: 0, 60: 0, 61: 3, 62: 1, 63: 6, 64: 0, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
75271: {0: 8, 1: 1, 2: 0, 3: 0, 4: 1, 5: 5, 6: 1, 7: 1, 8: 5, 9: 2, 10: 0, 11: 1, 12: 1, 13: 5, 14: 0, 15: 1, 16: 1, 17: 1, 18: 0, 19: 5, 20: 3, 21: 1, 22: 1, 23: 0, 24: 1, 25: 4, 26: 1, 27: 1, 28: 0, 29: 0, 30: 5, 31: 0, 32: 3, 33: 1, 34: 4, 35: 0, 36: 1, 37: 0, 38: 2, 39: 1, 40: 1, 41: 5, 42: 0, 43: 1, 44: 0, 45: 0, 46: 1, 47: 1, 48: 1, 49: 0, 50: 0, 51: 2, 52: 3, 53: 1, 54: 0, 55: 3, 56: 3, 57: 1, 58: 0, 59: 0, 60: 0, 61: 2, 62: 1, 63: 1, 64: 5, 65: 0, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
117089: {0: 6, 1: 7, 2: 1, 3: 1, 4: 0, 5: 5, 6: 1, 7: 1, 8: 5, 9: 1, 10: 1, 11: 4, 12: 1, 13: 0, 14: 0, 15: 1, 16: 0, 17: 0, 18: 1, 19: 0, 20: 1, 21: 1, 22: 5, 23: 5, 24: 1, 25: 1, 26: 1, 27: 5, 28: 1, 29: 0, 30: 2, 31: 1, 32: 1, 33: 0, 34: 0, 35: 0, 36: 1, 37: 1, 38: 0, 39: 5, 40: 0, 41: 0, 42: 1, 43: 0, 44: 3, 45: 1, 46: 1, 47: 0, 48: 0, 49: 1, 50: 1, 51: 3, 52: 0, 53: 1, 54: 0, 55: 1, 56: 0, 57: 1, 58: 0, 59: 2, 60: 4, 61: 1, 62: 0, 63: 0, 64: 4, 65: 7, 66: 0, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
117095: {0: 2, 1: 1, 2: 6, 3: 1, 4: 6, 5: 5, 6: 1, 7: 1, 8: 5, 9: 1, 10: 1, 11: 4, 12: 1, 13: 0, 14: 0, 15: 1, 16: 0, 17: 0, 18: 1, 19: 0, 20: 1, 21: 1, 22: 5, 23: 5, 24: 1, 25: 1, 26: 1, 27: 5, 28: 1, 29: 0, 30: 2, 31: 1, 32: 1, 33: 0, 34: 0, 35: 0, 36: 1, 37: 1, 38: 0, 39: 5, 40: 0, 41: 0, 42: 1, 43: 0, 44: 3, 45: 1, 46: 1, 47: 0, 48: 0, 49: 1, 50: 1, 51: 3, 52: 0, 53: 1, 54: 0, 55: 1, 56: 0, 57: 1, 58: 0, 59: 2, 60: 4, 61: 1, 62: 0, 63: 0, 64: 3, 65: 1, 66: 6, 67: 0, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
117626: {0: 6, 1: 1, 2: 0, 3: 1, 4: 5, 5: 1, 6: 5, 7: 2, 8: 1, 9: 1, 10: 0, 11: 5, 12: 1, 13: 1, 14: 1, 15: 3, 16: 1, 17: 1, 18: 3, 19: 0, 20: 2, 21: 0, 22: 5, 23: 1, 24: 0, 25: 4, 26: 0, 27: 1, 28: 0, 29: 0, 30: 1, 31: 3, 32: 2, 33: 0, 34: 0, 35: 5, 36: 1, 37: 1, 38: 0, 39: 5, 40: 0, 41: 0, 42: 1, 43: 0, 44: 3, 45: 1, 46: 1, 47: 0, 48: 0, 49: 1, 50: 1, 51: 3, 52: 0, 53: 1, 54: 0, 55: 1, 56: 0, 57: 1, 58: 0, 59: 2, 60: 4, 61: 1, 62: 0, 63: 0, 64: 2, 65: 1, 66: 1, 67: 5, 68: 0, 69: 0, 70: 0, 71: 0, 72: 0, 73: 0, 74: 0, 75: 0, 76: 0, 77: 0, 78: 0, 79: 0, 80: 0, 81: 0, 82: 0, 83: 0, 84: 0, 85: 0, 86: 0, 87: 0, 88: 0, 89: 0, 90: 0, 91: 0, 92: 0, 93: 0, 94: 0, 95: 0, 96: 0, 97: 0, 98: 0, 99: 0}
